FID,ID_PARADA,CODI_PARADA,NOM_PARADA,DESC_PARADA,CODI_INTERC,NOM_INTERC,NOM_TIPUS_PARADA,NOM_TIPUS_SIMPLE_PARADA,DESC_TIPUS_PARADA,TIPIFICACIO_PARADA,ADRECA,ID_POBLACIO,NOM_POBLACIO,ID_DISTRICTE,NOM_DISTRICTE,DATA,NOM_VIA,NOM_PROPERA_VIA,GEOMETRY,PUNTS_PARADA
PARADES_ACTIVES.686637,686637,3243,Esteve Terradas - Parc Sanitari Pere Virgili,Esteve Terradas/Josep Jover,0,,PALFIX,Pal,Parada Palfix,N,"Esteve Terradas, 77-79",748,Barcelona,626,Gràcia,2024-12-06,Carrer d'Esteve Terradas,Carrer de Josep Jover,POINT (2.139221752162934 41.41525732385387),1
PARADES_ACTIVES.686636,686636,3244,Parc Sanitari Pere Virgili,Esteve Terradas/Alfonso Comín,0,,PALFIX,Pal,Parada Palfix,N,"Esteve Terradas, 18-40",748,Barcelona,626,Gràcia,2024-12-06,Carrer d'Esteve Terradas,Plaça d'Alfonso Comín,POINT (2.140043098184592 41.41514348665727),1
PARADES_ACTIVES.686639,686639,3245,Esteve Terradas - Pl Alfonso Comín,Esteve Terradas/Alfonso Comín,0,,PALFIX,Pal,Parada Palfix,N,"Esteve Terradas, 50",748,Barcelona,626,Gràcia,2024-12-06,Carrer d'Esteve Terradas,Plaça d'Alfonso Comín,POINT (2.138463350908317 41.415362819941514),1
PARADES_ACTIVES.688031,688031,3247,Gran Via - Pl Espanya,Pl. Espanya/Gran Via C.Catalanes,1,Espanya,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Espanya, 1",748,Barcelona,622,Eixample,2024-12-06,Plaça d'Espanya,Gran Via de les Corts Catalanes,POINT (2.1501872583993817 41.375495153567975),1
PARADES_ACTIVES.688179,688179,3250,Pedrera del Mussol - Can Clos,Can Clos/Jocs del 92,0,,PALFIX,Pal,Parada Palfix,N,"Pedrera del Mussol, 10-14",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Carrer de la Pedrera del Mussol,Carrer del Marbre,POINT (2.147967426448224 41.36108941599092),1
PARADES_ACTIVES.688183,688183,3251,Pg Olímpic - Av de l'Estadi,Olímpic/Estadi,0,,PALFIX,Pal,Parada Palfix,N,"Pg. Olímpic, s/n",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Passeig Olímpic,Avinguda de l'Estadi,POINT (2.1572949955359637 41.3657185167508),1
PARADES_ACTIVES.688181,688181,3252,Estadi Olímpic,Olímpic/Doctor Font i Quer,0,,PALFIX,Pal,Parada Palfix,N,Pg. Olímpic s/n,748,Barcelona,623,Sants-Montjuïc,2024-12-06,Passeig Olímpic,Carrer del Doctor Font i Quer,POINT (2.157466955882946 41.36519844282492),1
PARADES_ACTIVES.688185,688185,3253,Vivers,Vivers,0,,POSTOF,Pal,Parada Palfix O-F,N,"Vivers, 2-4",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Carrer dels Vivers,Avinguda de l'Estadi,POINT (2.1580178095496545 41.36647267839396),1
PARADES_ACTIVES.698359,698359,3254,Cementiri de Montjuïc,Accés Cementiri Sud/Santa Eulàlia 1,0,,PALFIX,Pal,Parada Palfix,N,"Accés Cementiri Sud-oest, s/n",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Carrer d'Accés Cementiri Sud-oest,Carrer de Santa Eulalia 1 (c. Sud),POINT (2.1558628649536264 41.35305877950439),1
PARADES_ACTIVES.690704,690704,3255,Pallars - Ciutat de Granada,Pallars/Roc Boronat,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Pallars, 178-184",748,Barcelona,621,Sant Martí,2024-12-06,Carrer de Pallars,Carrer de Roc Boronat,POINT (2.1967825835994415 41.40032985046605),1
PARADES_ACTIVES.688597,688597,3256,Roc Boronat - Doctor Trueta,Roc Boronat/Mas de Roda,0,,PALFIX,Pal,Parada Palfix,NXB,"Roc Boronat, 19",748,Barcelona,621,Sant Martí,2024-12-06,Carrer de Roc Boronat,Passatge de Mas de Roda,POINT (2.201096379522472 41.39768866622343),1
PARADES_ACTIVES.695275,695275,3257,Llacuna - Ramon Turró,Llacuna/Ramon Turró,0,,MAR4OF,Marquesina,Marq. Pal·li 4m O-F,N,"Llacuna, 10-20",748,Barcelona,621,Sant Martí,2024-12-06,Carrer de la Llacuna,Carrer de Ramon Turró,POINT (2.2021415794615784 41.39873972940554),1
PARADES_ACTIVES.695674,695674,3258,Llacuna - Pallars,Llacuna/Pere IV,101,Llacuna,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Llacuna, 86",748,Barcelona,621,Sant Martí,2024-12-06,Carrer de la Llacuna,Carrer de Pere IV,POINT (2.1976869668296355 41.40212648059729),1
PARADES_ACTIVES.690796,690796,3259,Casa Batlló - Fundació Antoni Tàpies,Pg. Gràcia/Consell de Cent,0,,MONBBT,Monolit,Monolit BBT,N,"Pg. Gràcia, 38-40",748,Barcelona,622,Eixample,2024-12-06,Passeig de Gràcia,Carrer del Consell de Cent,POINT (2.166332874182258 41.391128786547824),1
PARADES_ACTIVES.690273,690273,3260,Pg de Gràcia - La Pedrera,Pg. Gràcia/Rosselló,0,,MONBBT,Monolit,Monolit BBT,N,"Pg. Gràcia, 96",748,Barcelona,622,Eixample,2024-12-06,Passeig de Gràcia,Carrer del Rosselló,POINT (2.1611763199323533 41.39529168614104),1
PARADES_ACTIVES.687948,687948,3262,Marina - Monumental,Marina/Diputació,4,Monumental,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Marina, 180-196",748,Barcelona,622,Eixample,2024-12-06,Carrer de la Marina,Carrer de la Diputació,POINT (2.1807947373103196 41.399574307309685),1
PARADES_ACTIVES.688266,688266,3263,Sarrià,Santa Eulàlia/Desert,0,,MAR4OF,Marquesina,Marq. Pal·li 4m O-F,NXB,"Santa Eulàlia, 14-16",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Passeig de Santa Eulàlia,Carrer del Desert,POINT (2.114581973090758 41.40392157761911),1
PARADES_ACTIVES.687989,687989,3264,Els Vergós,Vergós/Rafael Batlle,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,NXB,"Vergós, 57-61",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Carrer dels Vergós,Carrer de Rafael Batlle,POINT (2.126289774320961 41.39648283781403),1
PARADES_ACTIVES.696404,696404,3265,Pg Sant Joan Bosco,Sant Joan Bosco/Manuel de Falla,0,,PALFIX,Pal,Parada Palfix,NXB,"Sant Joan Bosco, 51",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Passeig de Sant Joan Bosco,Carrer de Manuel de Falla,POINT (2.1268885982133443 41.394833742601286),1
PARADES_ACTIVES.687997,687997,3266,Pg Sant Joan Bosco - Prat de la Riba,Sant Joan Bosco/Prat de la Riba,2,Prat de la Riba,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Sant Joan Bosco, 1-39",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Passeig de Sant Joan Bosco,Plaça de Prat de la Riba,POINT (2.129375617172868 41.392925591575704),1
PARADES_ACTIVES.687974,687974,3267,Constança,Constança/Diagonal,0,,MONTMB,Monolit,Monolit Parada TMB,NXB,"Constanca, 20",748,Barcelona,624,Les Corts,2024-12-06,Carrer de Constança,Avinguda Diagonal,POINT (2.134842710217235 41.3892830235359),1
PARADES_ACTIVES.687976,687976,3268,Av Sarrià,Caravel·la La Niña/Caravel·la la Pinta,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Caravel.la ""la Niña"", 19",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,"Carrer de la Caravel.la ""la Niña""","Carrer de la Caravel.la ""la Pinta""",POINT (2.1327463621401885 41.391425915592635),1
PARADES_ACTIVES.687980,687980,3269,Av Sarrià - Prat de la Riba,Av. Sarrià/Prat de la Riba,2,Prat de la Riba,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Sarrià, 150-152",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Avinguda de Sarrià,Plaça de Prat de la Riba,POINT (2.130705164694418 41.39252356111658),1
PARADES_ACTIVES.686770,686770,3270,Cartagena - Av Gaudí,Cartagena/Mas Casanovas,0,,PALFIX,Pal,Parada Palfix,NXB,"Cartagena, 334",748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de Cartagena,Carrer del Mas Casanovas,POINT (2.173991929606326 41.411504155337994),1
PARADES_ACTIVES.687166,687166,3271,Joan Miró - Av Europa,Joan Miró/Salvador Dalí,0,,PALFIX,Pal,Parada Palfix,N,"Joan Miró, s/n",754,Montcada i Reixac,0,,2024-12-06,Carrer de Joan Miró,Carrer de Salvador Dalí,POINT (2.177710857936324 41.496372460373806),1
PARADES_ACTIVES.687094,687094,3272,Pg de St Jordi - Tagamanent,Sant Jordi/Tagamanent,0,,POSTOF,Pal,Parada Palfix O-F,N,Sant Jordi,754,Montcada i Reixac,0,,2024-12-06,Passeig de Sant Jordi,Carrer Tagamanent,POINT (2.1810403002952596 41.49391271758848),1
PARADES_ACTIVES.687099,687099,3273,Joan Miró - Salvador Dalí,Joan Miró/Salvador Dalí,0,,PALFIX,Pal,Parada Palfix,N,"Joan Miró, 22",754,Montcada i Reixac,0,,2024-12-06,Carrer de Joan Miró,Carrer de Salvador Dalí,POINT (2.1785132075082903 41.49755343672614),1
PARADES_ACTIVES.687097,687097,3274,Joan Miró - Victòria dels Àngels,Joan Miró/Frederic Mompou,0,,PALFIX,Pal,Parada Palfix,N,"Joan Miró, 42",754,Montcada i Reixac,0,,2024-12-06,Carrer de Joan Miró,Carrer de Frederic Monpou,POINT (2.1802894007133173 41.49972667016661),1
PARADES_ACTIVES.687125,687125,3275,Baró St Lluís - Polònia,Baró de Sant Lluís/Torre Dulac,0,,PALFIX,Pal,Parada Palfix,N,"Baró de Sant Lluís, 10",748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer del Baro de Sant Lluis,Carrer de la Torre Dulac,POINT (2.164259464900554 41.41561785086478),1
PARADES_ACTIVES.687127,687127,3276,Torre Dulac - Tenerife,Torre Dulac/Tenerife,0,,PALFIX,Pal,Parada Palfix,N,"Torre Dulac, 11",748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de la Torre Dulac,Carrer de Tenerife,POINT (2.1637657445690457 41.41636765092509),1
PARADES_ACTIVES.691286,691286,3277,Joan Miró - Consell de Cent,Joan Miró/Consell de Cent,0,,PALFIX,Pal,Parada Palfix,N,"Joan Miró, s/n",754,Montcada i Reixac,0,,2024-12-06,Carrer de Joan Miró,Carrer Consell de Cent,POINT (2.177339995073195 41.495013266482616),1
PARADES_ACTIVES.687508,687508,3278,Eixample,Balmes/Diputació,0,,MONBBT,Monolit,Monolit BBT,N,"Balmes, 27-43",748,Barcelona,622,Eixample,2024-12-06,Carrer de Balmes,Carrer de la Diputació,POINT (2.163316622187875 41.388685196616684),1
PARADES_ACTIVES.688170,688170,3282,Sant Adrià - Josep Soldevila,Sant Adrià/Josep Soldevila,0,,PALFIX,Pal,Parada Palfix,NXB,"Sant Adrià, 34",748,Barcelona,629,Sant Andreu,2024-12-06,Carrer de Sant Adrià,Carrer de Josep Soldevila,POINT (2.1928536622035737 41.43423452222787),1
PARADES_ACTIVES.687708,687708,3283,Segre - Parellada,Segre/Sant Adrià,0,,PALFIX,Pal,Parada Palfix,NXB,"Segre, 33-47",748,Barcelona,629,Sant Andreu,2024-12-06,Carrer del Segre,Carrer de Sant Adrià,POINT (2.1927020483836213 41.433339584573666),1
PARADES_ACTIVES.692572,692572,3284,Segre - Borriana,Segre/Borriana,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Segre, 123",748,Barcelona,629,Sant Andreu,2024-12-06,Carrer del Segre,Carrer de Borriana,POINT (2.194825581931631 41.430929268282924),1
PARADES_ACTIVES.697341,697341,3286,Ernest Lluch,Camí Torre Melina/Collblanc,112,Ernest Lluch,NOU4OF,Marquesina,Nova Marq. Pal·li O-F,NXB,"Torre Melina, 5",748,Barcelona,624,Les Corts,2024-12-06,Camí de la Torre Melina,Carrer de Collblanc,POINT (2.1121566533054663 41.37621592185976),1
PARADES_ACTIVES.695971,695971,3288,Vall d'Aran - Remolar,Vall d'Aran/Remolar,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,Vall d'aran,750,El Prat de Llobregat,0,,2024-12-06,Carrer de la Vall d'aran,Avinguda del Remolar,POINT (2.086651282811267 41.328413278337784),1
PARADES_ACTIVES.695967,695967,3289,Vall d'Aran - Remolar,Vall d'Aran/Vallès,0,,PALFIX,Pal,Parada Palfix,N,Vall d'aran,750,El Prat de Llobregat,0,,2024-12-06,Carrer de la Vall d'aran,Carrer del Vallès,POINT (2.0867912321594746 41.32833483088481),1
PARADES_ACTIVES.687934,687934,3290,Felip Díaz Sandino - Via Làctia,Felip Díaz Sandino/Mestral,0,,PALFIX,Pal,Parada Palfix,N,Felip Díaz Sandino,750,El Prat de Llobregat,0,,2024-12-06,Carrer Felip Díaz Sandino,Carrer de Mestral,POINT (2.0555828950726633 41.29806448879315),1
PARADES_ACTIVES.687936,687936,3291,Av Aeroport - Via Làctia,Av. Aeroport (direcció T1),0,,PALFIX,Pal,Parada Palfix,N,Av. Aeroport s/n (direcció T1),750,El Prat de Llobregat,0,,2024-12-06,Avinguda de l'Aeroport,,POINT (2.0544850412515756 41.29969617054065),1
PARADES_ACTIVES.688240,688240,3293,Pg Sant Joan Bosco,Sant Joan Bosco/Manuel de Falla,0,,PALFIX,Pal,Parada Palfix,NXB,Sant Joan Bosco 42-74,748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Passeig de Sant Joan Bosco,Carrer de Manuel de Falla,POINT (2.1275025957640623 41.39452421013028),1
PARADES_ACTIVES.689175,689175,3294,Foc - Ferrocarrils Catalans,Foc/Mare de Déu de Port,0,,PALFIX,Pal,Parada Palfix,N,"Foc, 112-128",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Carrer del Foc,Carrer de la Mare de Déu de Port,POINT (2.1438586515790425 41.35840102963572),1
PARADES_ACTIVES.697741,697741,3295,Via Favència - Metro Canyelles,Via Favència/Federico García Lorca,0,,MAR4OF,Marquesina,Marq. Pal·li 4m O-F,N,"Favència, 39",748,Barcelona,628,Nou Barris,2024-12-06,Via Favència,Carrer de Federico García Lorca,POINT (2.165702292433114 41.44153921504353),1
PARADES_ACTIVES.691455,691455,3300,Plaça Roigé i Badia,Ctra. Marina/Pl. Roige i Badia,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,"Marina, 2",750,El Prat de Llobregat,0,,2024-12-06,Carretera de la Marina,Plaça d'Roige i Badia,POINT (2.098503409384051 41.329224436607596),1
PARADES_ACTIVES.688437,688437,3301,Institut Illa dels Banyols,Gaiter del Llobregat/Pare Andreu Palma,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,Gaiter del Llobregat,750,El Prat de Llobregat,0,,2024-12-06,Carrer de lo Gaiter del Llobregat,Avinguda del Pare Andreu de la Palma,POINT (2.102024481249905 41.33121461709825),1
PARADES_ACTIVES.688514,688514,3302,Parc Sanitari Pere Virgili,Vallcarca/Josep Jover,0,,POSTOF,Pal,Parada Palfix O-F,N,"Vallcarca, 169-205",748,Barcelona,626,Gràcia,2024-12-06,Avinguda de Vallcarca,Carrer de Josep Jover,POINT (2.142003320021915 41.41569299032402),1
PARADES_ACTIVES.688723,688723,3303,Torrent del Rovelló - Camí Fredolic,Torrent Rovelló/Camí Pantà,0,,PALFIX,Pal,Parada Palfix,N,"Torrent del Rovelló, s/n",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Torrent del Rovelló,Camí del Pantà,POINT (2.0968878736293637 41.41935572462169),1
PARADES_ACTIVES.688872,688872,3304,Mandri - Emancipació,Mandri/Emancipació,0,,NOU4OF,Marquesina,Nova Marq. Pal·li O-F,N,"Mandri, 41",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Carrer de Mandri,Carrer de l'Emancipacio,POINT (2.1331479277113155 41.403767279332804),1
PARADES_ACTIVES.688931,688931,3305,Riera Blanca - Trav de Les Corts,Riera Blanca/Pintor Pahissa,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,"Riera Blanca, 13",748,Barcelona,624,Les Corts,2024-12-06,Riera Blanca,Carrer del Pintor Pahissa,POINT (2.1218199833989626 41.376800938511714),1
PARADES_ACTIVES.688985,688985,3307,Aparcament Llarga Estada,Aeroport/B-22,0,,PALFIX,Pal,Parada Palfix,N,"Aeroport, 138",755,Viladecans,0,,2024-12-06,Avinguda de l'Aeroport,Autovia B-22,POINT (2.0540599758311373 41.29193703210652),1
PARADES_ACTIVES.689722,689722,3309,Josep Soldevila - Torrent Estadella,Josep Soldevila/Parellada,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Josep Soldevila, 55",748,Barcelona,629,Sant Andreu,2024-12-06,Carrer de Josep Soldevila,Carrer de Parellada,POINT (2.19355499579661 41.4341161453896),1
PARADES_ACTIVES.689720,689720,3310,Josep Soldevila - Onze de Setembre,Josep Soldevila/Borriana,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Josep Soldevila, 33-37",748,Barcelona,629,Sant Andreu,2024-12-06,Carrer de Josep Soldevila,Carrer de Borriana,POINT (2.1953774115800098 41.43170694279453),1
PARADES_ACTIVES.689714,689714,3312,Sant Antoni Maria Claret - Felip II,Sant Antoni Maria Claret/Espronceda,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Sant Antoni Maria Claret, 347",748,Barcelona,629,Sant Andreu,2024-12-06,Carrer de Sant Antoni Maria Claret,Carrer d'Espronceda,POINT (2.186289811433376 41.420146413048585),1
PARADES_ACTIVES.689715,689715,3313,Sant Antoni Maria Claret - Trinxant,Sant Antoni Maria Claret/Maragall,103,Camp de l'Arpa,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Sant Antoni Maria Claret, 243-261",748,Barcelona,629,Sant Andreu,2024-12-06,Carrer de Sant Antoni Maria Claret,Passeig de Maragall,POINT (2.1817337945781023 41.41681105087301),1
PARADES_ACTIVES.689717,689717,3314,Còrsega - Bailèn,Còrsega/Milà i Fontanals,91,Pg. Sant Joan,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,NXB,"Còrsega, 417",748,Barcelona,626,Gràcia,2024-12-06,Carrer de Còrsega,Carrer de Mila i Fontanals,POINT (2.1645038945170745 41.40049673599488),1
PARADES_ACTIVES.689719,689719,3315,Còrsega - Llúria,Còrsega/Torrent de l'olla,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Còrsega, 369",748,Barcelona,626,Gràcia,2024-12-06,Carrer de Còrsega,Carrer del Torrent de l'olla,POINT (2.162346081974961 41.3988769769937),1
PARADES_ACTIVES.694630,694630,3317,Pg Taulat - Jonquera,Taulat/Lope de Vega,0,,PALFIX,Pal,Parada Palfix,NXB,"Pg. Taulat, 90-104",748,Barcelona,621,Sant Martí,2024-12-06,Passeig del Taulat,Carrer de Lope de Vega,POINT (2.2075988301288643 41.400625891213615),1
PARADES_ACTIVES.689729,689729,3318,Pg Taulat - Bac de Roda,Taulat/Josep Ferrater i Mora,62,Mar Bella,PALFIX,Pal,Parada Palfix,NXB,"Taulat, 158-188",748,Barcelona,621,Sant Martí,2024-12-06,Passeig del Taulat,Carrer Josep Ferrater i Móra,POINT (2.2107844534221384 41.40302990557769),1
PARADES_ACTIVES.696523,696523,3320,Pg Garcia Fària - Jonquera,Garcia Fària/Jonquera,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Garcia Fària, s/n",748,Barcelona,621,Sant Martí,2024-12-06,Passeig de Garcia Fària,Carrer de la Jonquera,POINT (2.2087043983734187 41.39969853516878),1
PARADES_ACTIVES.689801,689801,3322,Pol. Ind. Zona Franca,Carrer número 1/Carrer número 60,0,,MAR4OF,Marquesina,Marq. Pal·li 4m O-F,NXB,"Número 1, 8-16",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Carrer Número 1,Carrer Número 60,POINT (2.142764406493476 41.34549365456033),1
PARADES_ACTIVES.689713,689713,3323,Ildefons Cerdà - Rambla Badal,Pl. Cerdà/Corts Catalanes,9,Ildefons Cerdà,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Ildefons Cerdà, s/n",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Plaça d'Ildefons Cerdà,Gran Via de les Corts Catalanes,POINT (2.1357395028293817 41.36507756244806),1
PARADES_ACTIVES.689700,689700,3325,Ronda de Dalt - Av J V Foix,Rtda. Can Caralleu/Av. Josep V. Foix,105,Can Caralleu,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,NXB,"Rtda. Can Caralleu, s/n",748,Barcelona,624,Les Corts,2024-12-06,Rotonda de Can Caralleu,Carrer de Can Caralleu,POINT (2.1140038848374756 41.40091160608939),1
PARADES_ACTIVES.689750,689750,3326,Pas Sota Muralla - Pg Colom,Pas Sota Muralla/Pg. Isabel II,17,Correus,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Sota Muralla, 1",748,Barcelona,630,Ciutat Vella,2024-12-06,Pas de Sota Muralla,Passeig d'Isabel II,POINT (2.1825816091706973 41.381144558404316),1
PARADES_ACTIVES.689478,689478,3328,Urquinaona,Urquinaona/Fontanella,29,Urquinaona,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Urquinaona, 12-13",748,Barcelona,622,Eixample,2024-12-06,Plaça d'Urquinaona,Carrer de Fontanella,POINT (2.1725618024230684 41.38855048889515),1
PARADES_ACTIVES.689748,689748,3329,Pas Sota Muralla - Via Laietana,Pas Sota Muralla/Moll d'Espanya,17,Correus,PALFIX,Pal,Parada Palfix,NXB,"Sota Muralla, s/n",748,Barcelona,630,Ciutat Vella,2024-12-06,Pas de Sota Muralla,Moll d'Espanya,POINT (2.182746461505792 41.38086955745133),1
PARADES_ACTIVES.690699,690699,3332,Pg Marítim,Pg. Marítim/Trelawny,5,Passeig Marítim,MAR4OF,Marquesina,Marq. Pal·li 4m O-F,NXB,"Pg. Marítim, 37",748,Barcelona,630,Ciutat Vella,2024-12-06,Passeig Marítim de la Barceloneta,Carrer de Trelawny,POINT (2.1958945395186684 41.384923855488715),1
PARADES_ACTIVES.689315,689315,3335,Feliu i Codina - Congrés,Feliu i Codina/Urrutia,0,,PALFIX,Pal,Parada Palfix,N,"Feliu i Codina, 76",748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de Feliu i Codina,Passeig d'Urrutia,POINT (2.162975920175884 41.436073563359784),1
PARADES_ACTIVES.693827,693827,3336,Sant Ramon de Penyafort - Manuel Fernández Márquez,Sant Ramon de Penyafort/Tramuntana,0,,PALFIX,Pal,Parada Palfix,NXB,"Sant Ramon de Penyafort, s/n",743,Sant Adrià de Besòs,0,,2024-12-06,Ronda de Sant Ramon de Penyafort,Carrer Tramuntana,POINT (2.2193833418425966 41.415814524412816),1
PARADES_ACTIVES.689344,689344,3337,Parc del Besòs,Cristòfol de Moura/Mart,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,NXB,"Cristòfol de Moura, s/n",743,Sant Adrià de Besòs,0,,2024-12-06,Carrer de Cristòfol de Moura,Carrer Mart,POINT (2.218338331254348 41.41980943728213),1
PARADES_ACTIVES.689569,689569,3338,La Catalana,Cristòfol de Moura/B-10,0,,PALFIX,Pal,Parada Palfix,NXB,"Cristòfol de Moura, s/n",743,Sant Adrià de Besòs,0,,2024-12-06,Carrer de Cristòfol de Moura,Cinturó B-10,POINT (2.222061532920374 41.42259308672841),1
PARADES_ACTIVES.689483,689483,3340,Sant Adrià Centre,Pi i Margall/Bogatell,0,,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Pi i Margall, 11",743,Sant Adrià de Besòs,0,,2024-12-06,Avinguda Pi i Margall,Carrer Bogatell,POINT (2.216040808913763 41.43270931760881),1
PARADES_ACTIVES.689734,689734,3341,Mallorca - Nàpols,Mallorca/Nàpols,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Mallorca, 351-365",748,Barcelona,622,Eixample,2024-12-06,Carrer de Mallorca,Carrer de Nàpols,POINT (2.172350105446734 41.40127294083512),1
PARADES_ACTIVES.689709,689709,3342,Comtes de Bell-lloc - Viriat,Comtes de Bell-lloc/Melcior de Palau,0,,PALFIX,Pal,Parada Palfix,NXB,"Comtes de Bell-lloc, 88-90",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Carrer dels Comtes de Bell-lloc,Carrer de Melcior de Palau,POINT (2.1374264096993407 41.38044908279461),1
PARADES_ACTIVES.689605,689605,3343,Metro La Pau,Guipúscoa/Ca n'Oliva,60,La Pau,PALFIX,Pal,Parada Palfix,NXB,"Guipúscoa, 154",748,Barcelona,621,Sant Martí,2024-12-06,Rambla de Guipúscoa,Carrer de Ca N'oliva,POINT (2.2057650029970057 41.422626554616585),1
PARADES_ACTIVES.689944,689944,3344,Fernando Pessoa,Fernando Pessoa/Santa Coloma,0,,PALFIX,Pal,Parada Palfix,N,Fernando Pessoa,748,Barcelona,629,Sant Andreu,2024-12-06,Carrer de Fernando Pessoa,Passeig de Santa Coloma,POINT (2.193044449385161 41.44283897585372),1
PARADES_ACTIVES.689597,689597,3345,Ciutat d'Asunción - Potosí,Ciutat d'Asunción/Potosí,0,,PALFIX,Pal,Parada Palfix,N,"Ciutat d'asunción, 73",748,Barcelona,629,Sant Andreu,2024-12-06,Carrer de la Ciutat d'Asunción,Carrer de Potosí,POINT (2.199291571108925 41.444393274928174),1
PARADES_ACTIVES.693965,693965,3347,Diagonal - Pl Llevant,Diagonal/Taulat,0,,POSTOF,Pal,Parada Palfix O-F,N,"Av. Diagonal, 3-35",748,Barcelona,621,Sant Martí,2024-12-06,Avinguda Diagonal,Passeig del Taulat,POINT (2.216298810703054 41.41050625326477),1
PARADES_ACTIVES.689612,689612,3348,Pepe Rubianes,Pepe Rubianes/Baluard,0,,PALFIX,Pal,Parada Palfix,NXB,"Pepe Rubianes, 15-17",748,Barcelona,630,Ciutat Vella,2024-12-06,Carrer de Pepe Rubianes,Carrer del Baluard,POINT (2.189690990569933 41.378432446156495),1
PARADES_ACTIVES.693622,693622,3349,Barri Artigas,Alfons XIII/Simancas,0,,PALFIX,Pal,Parada Palfix,NXB,"Av. Alfons XIII, 537",745,Badalona,0,,2024-12-06,Avinguda d'Alfons XIII,Carrer Simancas,POINT (2.220082413476021 41.434992262405025),1
PARADES_ACTIVES.689688,689688,3350,Barri Artigas,Alfons XIII/Guasch,0,,PALFIX,Pal,Parada Palfix,NXB,"Alfons XIII, 560",745,Badalona,0,,2024-12-06,Avinguda d'Alfons XIII,Carrer Guasch,POINT (2.2190094968147926 41.43458826883507),1
PARADES_ACTIVES.689693,689693,3351,Sant Roc,Av. Alfons XIII/Huelva,0,,MONEMT,Monolit,Monolit Parada EMT,NXB,"Av. Alfons XIII, 443",745,Badalona,0,,2024-12-06,Avinguda d'Alfons XIII,Carrer Huelva,POINT (2.222934292808382 41.43650381110598),1
PARADES_ACTIVES.689690,689690,3352,Sant Roc,Av. Alfons XIII/Sagrada Família,0,,PALFIX,Pal,Parada Palfix,NXB,"Av. Alfons XIII, 444",745,Badalona,0,,2024-12-06,Avinguda d'Alfons XIII,Carrer Sagrada Família,POINT (2.222820137001645 41.43661644240528),1
