stop_id,stop_name,coordinates
3571,Pujades - Joan d'Àustria,POINT (2.1898414473577135 41.393679134049115)
3572,Llull - Joan d'Àustria,POINT (2.1911193754414287 41.39283853084071)
3573,Rambla Prim - Santander,POINT (2.201180942934935 41.42469105324542)
3574,Viladomat - Marquès de Campo Sagrado,POINT (2.16275217457585 41.37549134631657)
3575,Entença - Av Mistral,POINT (2.154610340565021 41.376666590999285)
3576,Entença - València,POINT (2.1477685110678304 41.38183859285061)
3577,Entença - Rosselló,POINT (2.1445586101131835 41.38425881537719)
3578,Entença - Av Josep Tarradellas,POINT (2.142084191015551 41.386161725866444)
3579,Entença - Déu i Mata,POINT (2.1377575023690194 41.3903263342929)
3580,Doctor Fleming - Santa Fe de Nou Mèxic,POINT (2.1350041874829637 41.39434263920119)
3581,Calatrava - Vergós,POINT (2.13029336896236 41.399538550289606)
3582,Iradier - Pg Bonanova,POINT (2.12668660166634 41.40320938038702)
3583,Anglí - Pl Benet XV,POINT (2.120661205356876 41.40545124383523)
3584,Anglí - Margenat,POINT (2.1226786978242176 41.403391576023324)
3585,Anglí - Pg Bonanova,POINT (2.124694416512241 41.401337675463715)
3586,Anglí - Via Augusta,POINT (2.1278419640418855 41.398121196164404)
3587,Dr Fleming - Ronda General Mitre,POINT (2.134602785650491 41.39479961435146)
3588,Dr Fleming - Bori i Fontestà,POINT (2.1360522675706224 41.3918174781721)
3590,Viladomat - Còrsega,POINT (2.1475306858364878 41.386972256472525)
3591,Viladomat - Aragó,POINT (2.1531899678452118 41.38271991628682)
3592,Viladomat - Diputació,POINT (2.155911342457195 41.380657388750436)
3594,Sant Ramon de Penyafort - Ronda Litoral,POINT (2.221760998931131 41.41320438680671)
3595,Sant Ramon de Penyafort - Av Eduard Maristany,POINT (2.2209571430916193 41.4138382311701)
3596,La Mina - Ponent,POINT (2.2177854489566906 41.41811903961434)
3597,Alfons el Magnànim - Jaume Huguet,POINT (2.212574649847185 41.418045592719324)
3598,Alfons el Magnànim - Jaume Huguet,POINT (2.2124919916655474 41.41785821142902)
3601,Park Güell,POINT (2.160310912699873 41.4130759933035)
3604,Vallcivera - Av Rasos de Peguera,POINT (2.175985352884873 41.45957563386763)
3605,Carmen Amaya - Taulat,POINT (2.2027720817693925 41.394353549367196)
3607,Llacuna - Doctor Trueta,POINT (2.202494896038211 41.39847416742284)
3608,Llacuna - Llull,POINT (2.200261826047967 41.40015987661087)
3609,Jardins de Miquel Martí i Pol,POINT (2.195586774869673 41.40371544032348)
3610,Trinxant - Ripollès,POINT (2.185292871390045 41.414821161488405)
3611,Trinxant - Sant Antoni Maria Claret,POINT (2.1825449360783926 41.41692386970266)
3612,Navas de Tolosa - Juan de Garay,POINT (2.181442117524382 41.41929447585432)
3613,Meridiana - Aragó,POINT (2.1866001563536814 41.40799419575298)
3615,Museu Can Framis,POINT (2.1945383422500466 41.40269118125316)
3616,Roc Boronat - Pere IV,POINT (2.196798997914211 41.400955863027285)
3617,Roc Boronat - Llull,POINT (2.19900334213526 41.399270570544886)
3618,Independència - Sant Antoni Maria Claret,POINT (2.177060143119943 41.41266928110519)
3619,Can Marcet,POINT (2.1510642442996377 41.43441173722604)
3620,Can Marcet - Vall d'Hebron,POINT (2.14819519207567 41.43513925202425)
3621,Av Estatut - Botticelli,POINT (2.1530428061242652 41.43496257189882)
3622,Pl Botticelli,POINT (2.153032950455756 41.432856260286854)
3623,Castillejos - Enamorats,POINT (2.1817262191626283 41.4038184978335)
3624,Teatre Nacional de Catalunya,POINT (2.185324464496208 41.40110092028797)
3625,Pamplona - Tànger,POINT (2.188608483079839 41.398651526949045)
3626,Pamplona - Pere IV,POINT (2.1923962724813455 41.395838280832464)
3627,Pamplona - Doctor Trueta,POINT (2.195672150427116 41.39339883692882)
3628,Arquitecte Sert - Av Icària,POINT (2.198523523607065 41.39126586419393)
3629,Av Litoral - Arquitecte Sert,POINT (2.2015552976752675 41.39112601465833)
3630,Jaume Vicenç i Vives - Icària,POINT (2.2012141504368583 41.39431050070284)
3631,Cartagena - Niça,POINT (2.1698694121403523 41.41449414213354)
3632,Tajo - Pl Santes Creus,POINT (2.1623990697344047 41.42999487268954)
3633,Llobregós - Ciències,POINT (2.1580204202393913 41.42540879057222)
3634,Petrarca - Fabra i Puig,POINT (2.167298467499351 41.430210487125464)
3635,Pg Vall d'Hebron - Trueba,POINT (2.1415841195575456 41.42294421437614)
3636,Josep Garí - Comte de Sert,POINT (2.1352290670237544 41.41556833047686)
3637,Rda Guinardó - Pi i Margall,POINT (2.1639999634237177 41.41174873319583)
3638,Mas Casanovas - Cartagena,POINT (2.172284536564723 41.41423487411256)
3639,Petrarca - Pg Maragall,POINT (2.1639748333269755 41.428275607166235)
3640,Josep Garí - Av Tibidabo,POINT (2.1344332381069293 41.41521915933849)
3641,Marroc - Treball,POINT (2.20647667083943 41.41288617736253)
3642,Sas - Pl Celestí Boada,POINT (2.203919642395868 41.43889976166992)
3644,Pg Sant Antoni - Pl Sants,POINT (2.135554292838076 41.37554737996402)
3645,Metro Onze de Setembre,POINT (2.194859929840087 41.42816284253796)
3646,Parc de Cervantes,POINT (2.1053764369510732 41.3860270820803)
3647,Riera Blanca - Plaça Guernica,POINT (2.122800830521776 41.37499779811625)
3648,Riera Blanca - Rambla Catalana,POINT (2.126256026567145 41.37226207387666)
3649,Travessera de les Corts - Comte de Güell,POINT (2.121946534508157 41.37823486540717)
3650,Riera Blanca - Congost,POINT (2.1287827047176067 41.370905833538096)
3651,Metro Santa Eulàlia,POINT (2.1307939020644344 41.369159142765895)
3652,Riera Blanca - Santiago Ramón y Cajal,POINT (2.1309125607635755 41.36919308102604)
3653,Riera Blanca - Pavia,POINT (2.12822735182125 41.371196412182954)
3654,Riera Blanca - Sant Frederic,POINT (2.1260166400966116 41.372580591741496)
3655,Irlanda - Mossèn Jacint Verdaguer,POINT (2.214966194025819 41.44765790732954)
3656,Sant Adrià - Ciutat d'Asunción,POINT (2.20048089831129 41.43572181547007)
3657,Malats - Arbúcies,POINT (2.1863747510253266 41.436546469045226)
3658,Malats - Gran de Sant Andreu,POINT (2.1893349497520975 41.436007960037706)
3661,Riera Blanca - Regent Mendieta,POINT (2.1218072107365553 41.37621790519755)
3662,Arístides Maillol - Trav de les Corts,POINT (2.1212430205581785 41.378351894724766)
3664,St Feliu de Codines - Pau Sabater,POINT (2.1779790150723812 41.458621261626206)
3665,St Feliu de Codines - Vilatorta,POINT (2.1772104671001054 41.45779325321307)
3666,St Quirze de Safaja - St Feliu de Codines,POINT (2.1746146305349097 41.45610917590694)
3667,Castellfollit - St Feliu de Codines,POINT (2.1749569843202554 41.45540056473904)
3668,Castellfollit - Travessia Castellfollit,POINT (2.1760494646275728 41.455871218286866)
3669,Prats de Rei - Castell d'Argençola,POINT (2.1742954180403817 41.45441689662621)
3670,Castellví - Lliçà,POINT (2.1718610833320873 41.454078441406665)
3671,Argençola - Lliçà,POINT (2.1735555295485742 41.454031621662935)
3672,Pruit - Escolapi Càncer,POINT (2.1736917011986483 41.45297546358332)
3673,Av dels Alps - Tanatori,POINT (2.0777918253037924 41.354931562832576)
3674,Av Tibidabo - García Mariño,POINT (2.135741282387776 41.4121144429259)
3675,Av Tibidabo - Bosch i Alsina,POINT (2.1343559712979 41.41371559034889)
3676,Santander - Cànem,POINT (2.204701064621093 41.43086028719309)
3677,Via Trajana - Santander,POINT (2.203404858671821 41.428299845090955)
3678,Via Trajana - Binèfar,POINT (2.20631944649847 41.42691302449329)
3679,Via Trajana - Guipúscoa,POINT (2.209065896467302 41.42567666779961)
3680,Escola Túrbula,POINT (2.211304280578289 41.42358514619938)
3681,Escola Túrbula,POINT (2.2113994085258213 41.423535251923745)
3682,Via Trajana - Guipúscoa,POINT (2.208147364729184 41.426142874180485)
3683,Via Trajana - Binèfar,POINT (2.206403860169006 41.426968097121375)
3684,Via Trajana - Santander,POINT (2.2038983356990864 41.42815895629776)
3685,Santander - Ferrocarril,POINT (2.2053383527418764 41.43128393727571)
3686,CUAP Pura Fernández,POINT (2.104198247795976 41.356398796014275)
3687,Rbla Marina - Ctra del Mig,POINT (2.105449068455764 41.353917465341695)
3688,Extremadura - Guipúscoa,POINT (2.2092544928462874 41.42476454676752)
3689,Extremadura - Guipúscoa,POINT (2.2094318674339823 41.42517356497147)
3690,Ronda Sant Pau - Folch i Torres,POINT (2.1661599911320764 41.37648599264198)
3691,Mecànica - Progrés,POINT (2.171564338788603 41.48496112391491)
3692,Química - Progrés,POINT (2.1763155268658916 41.48384683940296)
3693,Av Ferreria - Progrés,POINT (2.1779086973106296 41.48504015749258)
3694,Vapor - Física,POINT (2.173623845410928 41.48732462527215)
3695,Av Ferreria - Mecànica,POINT (2.1716089076108394 41.4860504216425)
3697,Pg Sant Joan - Sant Antoni Maria Claret,POINT (2.1647866638885342 41.403301030508196)
3698,Lisboa - Santa Joana d'Arc,POINT (2.1579416863870793 41.429264445599166)
3699,Dante Alighieri - Estoril,POINT (2.1619456201288476 41.42898811351933)
3700,Riera Blanca - Santa Eulàlia,POINT (2.1316426985475263 41.367751639101954)
3701,Aprestadora - Buenos Aires,POINT (2.13102070039148 41.36548453596014)
3702,Pl Francesc Macià,POINT (2.127757965492209 41.36320906304455)
3703,Metro Provençana,POINT (2.124120497980925 41.361441556966874)
3704,CAP Amadeu Torner,POINT (2.12301574892396 41.3604942335992)
3705,Amadeu Torner - Jerusalem,POINT (2.1243493494744823 41.35823567330314)
3706,Av Joan Carles I - Av Gran Via,POINT (2.1258408529939343 41.35570594361116)
3707,Av Joan Carles I - Ciències,POINT (2.127558688377215 41.353596259520145)
3708,Av Joan Carles I - Botànica,POINT (2.1296607782983763 41.35186575975651)
3709,Pablo Iglesias - Miguel Hernández,POINT (2.1247227090113516 41.34635185428716)
3710,Primer de maig - Botànica,POINT (2.122132589347098 41.34608061061286)
3711,Botànica - Primer de Maig,POINT (2.123296534050394 41.34766770689578)
3712,Av Joan Carles I - Ciències,POINT (2.1261363974905936 41.3556388284178)
3713,Metro/FGC Europa - Fira,POINT (2.1248185266172395 41.357873197843645)
3714,Amadeu Torner - Aprestadora,POINT (2.122465931922088 41.36185031288731)
3715,Av Carrilet - Cooperativa,POINT (2.1224142011109532 41.36500028754613)
3716,Av Carrilet - Comerç,POINT (2.12626962531156 41.364564179741485)
3717,Av Carrilet - Ciutat de la Justícia,POINT (2.1302432810768583 41.36488621711765)
3718,Riera Blanca - Santa Eulàlia,POINT (2.1316983999889456 41.3679111640638)
3719,Iradier - Terré,POINT (2.1228884676332838 41.407100920699804)
3720,Av Joan Carles I - Botànica,POINT (2.129859109382336 41.35201381569075)
3721,Pl Maria Aurèlia Capmany,POINT (2.0585183203468342 41.37640787850937)
3722,Meridiana - Aragó,POINT (2.187132950498007 41.40821381185608)
3723,Sant Pau Recinte Modernista,POINT (2.173515489838484 41.41186608892814)
3724,Hospital Sant Joan de Déu,POINT (2.101504870303182 41.38357038766364)
3725,Av d'Ahrensburg - Av Jacint Esteva Fontanet,POINT (2.0979372578132556 41.38220701755252)
3727,Federació Catalana de Tennis,POINT (2.145693697640887 41.43046679268482)
3728,Plaça de les Sibil·les,POINT (2.1470626323592765 41.43179916740595)
3729,Guàrdia Urbana Horta - Rda Guinardó,POINT (2.1508731355436765 41.43276417375336)
3730,Plaça Joan Cornudella,POINT (2.148687532332934 41.43333017086472)
3732,Maternitat,POINT (2.143205603248597 41.429520313374404)
3733,Biblioteca Montbau,POINT (2.141994697460276 41.42962525394137)
3734,Plaça de Montbau,POINT (2.142811688167187 41.43139002398134)
3735,Pl Mossèn Ferran Palau,POINT (2.1451030962483157 41.433108073916515)
3736,AFANOC,POINT (2.143288675440247 41.43447909147762)
3737,CEIP Baloo,POINT (2.1418887777833766 41.433150207279304)
3738,Parròquia de Sant Jeroni de Montbau,POINT (2.143466933129244 41.43273672912312)
3739,Jardins de Montbau / Poesia,POINT (2.1419581795915086 41.43263393737466)
3740,Roig i Solé - Música,POINT (2.1414725353685227 41.43206367615907)
3741,Associació de Salut Mental Horta - Rda Guinardó,POINT (2.1403503606406717 41.429671883393766)
3742,Pl Espanya - Fira Barcelona,POINT (2.1499019205044405 41.374748951321656)
3743,Mühlberg - Ctra del Carmel,POINT (2.159045688570951 41.417995042682)
3744,Mühlberg - Turó de la Rovira,POINT (2.159803167915418 41.41854750821627)
3745,Balmes - Ronda Universitat,POINT (2.165747093618705 41.386849816506775)
3746,González Tablas - Cavallers,POINT (2.1078485628982384 41.38639438721729)
3747,Les Corts - Benavent,POINT (2.1245399146122548 41.379928830581704)
3750,Caracas - Cuzco,POINT (2.20350187095069 41.44065279139078)
3751,Juan de la Cierva - Av Jacint Esteva Fontanet,POINT (2.0965382086853968 41.38297961350774)
3752,Juan de la Cierva - Pau Casals,POINT (2.0997067865214465 41.383641397945425)
3753,Hospital Sant Joan de Déu,POINT (2.1012375860775214 41.383606277792296)
3754,Calàbria - Manso,POINT (2.1593367991758 41.37650225363717)
3760,Carrer A - Carrer número 27,POINT (2.14014535443494 41.335586327788434)
3761,Ciutat d'Asunción - Ferran Junoy,POINT (2.198484287865769 41.44597669238723)
3762,València - Tarragona,POINT (2.145558896366476 41.37925207434066)
3764,Diputació - Tarragona,POINT (2.1485694557844277 41.376571884799084)
3765,Vista Bella - Infanta Isabel,POINT (2.1298263903019756 41.410147122684734)
3766,Cavallers - González Tablas,POINT (2.1079257256568944 41.387455021004804)
3767,Berlín - Numància,POINT (2.1386075645722893 41.38292590772388)
3768,Carrer A - Cotxeres TB Zona Franca,POINT (2.1373450676922596 41.33102480158839)
3769,Aiguablava - Sa Tuna,POINT (2.1865295280951575 41.45272482936079)
3770,Aiguablava - Sa Tuna,POINT (2.1867004950236 41.45297768557786)
3771,Pl Borràs,POINT (2.1168370720097105 41.403938102831766)
3774,Can Valero - Doctor Font i Quer,POINT (2.16004465389373 41.364741017556575)
3775,Sa Tuna - Palamós,POINT (2.18751569268135 41.45199246971373)
3776,Indústria - Ctra Ripollet,POINT (2.180229079381999 41.49218933860203)
3777,Bach - Ctra Ripollet,POINT (2.17754154757096 41.49285346414851)
3778,Av Europa - Victòria dels Àngels,POINT (2.1810428741243664 41.49921386766165)
3780,Amílcar - Pl Catalana,POINT (2.1729902862014727 41.42128204747617)
3781,Meridiana - Metro Clot,POINT (2.18710924938834 41.40944901347461)
3782,Oristà - Pl Primer de Maig,POINT (2.1856864252290626 41.46540947670634)
3784,Aiguablava - Llosa,POINT (2.1857490436558105 41.45067185215894)
3785,Torre Vella - Oristà,POINT (2.1843177953223347 41.46306526569658)
3787,Rodrigo Caro - Turó de les Roquetes,POINT (2.1725441358404014 41.44767894779513)
3788,Cantera - Baixada del Pedregar,POINT (2.1748859948298023 41.44894877888938)
3790,Pg Valldaura - Metro Valldaura,POINT (2.155977273471974 41.43747837128855)
3792,Congrés - Porrera,POINT (2.1592730149142234 41.43789754059935)
3793,Fira Barcelona,POINT (2.150248158410776 41.373611785398175)
3795,Av Reina Maria Cristina - Plaça de l'Univers,POINT (2.1505459081008587 41.37316998933287)
3796,Av Reina Maria Cristina - Palau de Congressos,POINT (2.150818049093693 41.372768798678145)
3797,Metro Ernest Lluch,POINT (2.11187323785874 41.37661479979032)
3799,Aragó - Pg de Sant Joan,POINT (2.171526067958417 41.39729255150075)
3800,Aragó - Pg de Gràcia,POINT (2.1642984886385017 41.39185213722168)
3801,Aragó - Muntaner,POINT (2.1589299295509017 41.387814189225715)
3802,Diagonal - Pl Francesc Macià,POINT (2.1436083023206502 41.392357982058456)
3803,Casp - Pg de Sant Joan,POINT (2.1772655828160197 41.394213195524394)
3804,Casp - Girona,POINT (2.174908155560908 41.392438300365065)
3805,Casp - Pau Claris,POINT (2.1706593874882816 41.38924779138895)
3806,Aragó - Lepant,POINT (2.1785079144731463 41.402487931783305)
3807,Independència - Meridiana,POINT (2.186249739871363 41.40567590868913)
3809,Pl Roja - Vallcivera,POINT (2.1792899372965278 41.461118836046346)
3810,La Campana,POINT (2.139020364447429 41.367623577277605)
3811,Glòries,POINT (2.1874219610590684 41.39797806410607)
3812,Arc de Triomf - Barcelona Nord,POINT (2.1820193152075307 41.394540148277414)
3813,Meridiana - Navas de Tolosa,POINT (2.187067491619881 41.41431293072346)
3814,Via Favència - Pablo Iglesias,POINT (2.1823633258967283 41.44630849502044)
3815,St Feliu de Codines - Metro Torre Baró/Vallbona,POINT (2.1803179536310977 41.46023392170292)
3816,Llerona - Avinyonet,POINT (2.1805262126400353 41.456066347449436)
3817,Hospital El Pilar,POINT (2.1486906643748136 41.400056404366815)
3818,Madrazo - Aribau,POINT (2.1473802507543223 41.39900731755003)
3819,Mercat de Galvany,POINT (2.1436412841133596 41.39626000555718)
3820,Turó Park,POINT (2.1430634626199145 41.394236451930304)
3821,Bori i Fontestà- Ganduxer,POINT (2.1381646147000604 41.39297903275849)
3822,Dr Fleming - Bori i Fontestà,POINT (2.135463491735732 41.39325864309608)
3823,Modolell - Ganduxer,POINT (2.1375575009418757 41.3950806563239)
3824,Modolell - Via Augusta,POINT (2.1374524251807308 41.39809047884405)
3825,CAP Adrià,POINT (2.138666150184618 41.40032781518059)
3826,Plaça de Castelló,POINT (2.1411453969936254 41.398933839623396)
3827,Hospital Plató,POINT (2.1421209541641835 41.40156960623122)
3828,Parròquia Santa Agnès,POINT (2.1449001166750223 41.401364744021514)
3830,Av de la Fama - Pg dels Ferrocarrils Catalans,POINT (2.081549695488714 41.35299656559533)
3831,Av de la Fama - Pg dels Ferrocarrils Catalans,POINT (2.081416772345426 41.35319724053105)
3832,Ctra del Prat - Ctra de l'Hospitalet,POINT (2.076700594183675 41.352779828133805)
3833,Pl de la Llibertat,POINT (2.0758475885670147 41.352815512907455)
3834,Vico - Ronda General Mitre,POINT (2.1360072072248966 41.40041912689385)
3835,Freixa - Vallmajor,POINT (2.138364718642101 41.39923885384091)
3836,Jocs del 92 - Pierre de Coubertin,POINT (2.146700180309376 41.36294305960587)
3837,Jocs del 92 - Pedrera del Mussol,POINT (2.1470872052308465 41.36264381554769)
3838,Pl Rosa dels Vents,POINT (2.187328731836034 41.367966728437)
3839,Escola Mitja Costa,POINT (2.17458317516644 41.482672587723684)
